تخلص	t a x a l l a sˤ a
فراء	f a r aː ʔ
محترف	m u ħ t a r i f
وردة	w a r d a
بوصير	b uː sˤ iː r
عادة	ʕ aː d a
فور	f a w r
كفالة	k a f aː l a
توسع	t a w a s s a ʕ a
صحح	sˤ a ħ ħ a ħ a
زربطانة	z a r b a tˤ aː n a
فرصاد	f i r sˤ aː d
سعال	s u ʕ aː l
رصاصة	r a sˤ aː sˤ a
كمثراة	k u m m a θ r aː h
أشيب	ʔ a ʃ j a b
ملاقاة	m u l aː q aː h
النمسا	a n n a m s aː
جزع	d͡ʒ a z a ʕ a
سلوى	s a l w aː
السودان	a s s uː d aː n
انتشار	i n t i ʃ aː r
باقلاء	b aː q i l aː ʔ
أشابة	ʔ u ʃ aː b a
انكتاب	i n k i t aː b
حسناء	ħ a s n aː ʔ
بورسودان	b uː r s uː d aː n
استقلال	i s t i q l aː l
وثيق	w a θ iː q
أغسطس	ʔ a ɣ u s tˤ u s
ورشنوفة	w a r ʃ a n uː f a
أنتم	ʔ a n t u m
برقية	b a r q i j j a
مقارنة	m u q aː r a n a
مقدار	m i q d aː r
أذاع	ʔ a ð aː ʕ a
فرفيري	f i r f iː r i j j
مساواة	m u s aː w aː h
استمارة	i s t i m aː r a
عزيز	ʕ a z iː z
معبر	m a ʕ b a r
تاريخ	t aː r iː x
قذيفة	q a ð iː f a
فتة	f a t t a
شبح	ʃ a b a ħ
صخف	sˤ a x a f a
سمكة	s a m a k a
خسارة	x a s aː r a
سرنديب	s a r a n d iː b
مباراة	m u b aː r aː h
خزز	x u z a z
تسريب	t a s r iː b
افتخر	i f t a x a r a
الصين	a sˤ sˤ iː n
يرقة	j a r a q a
ناعورة	n aː ʕ uː r a
ليلتذاك	l a j l a t a ð aː k a
صاج	sˤ aː d͡ʒ
اتهم	i t t a h a m a
جنطيانا	d͡ʒ a n tˤ i j aː n aː
متسول	m u t a s a w w i l
تصوير	t a sˤ w iː r
اضطهاد	i dˤ tˤ i h aː d
مقاس	m a q aː s
شاشية	ʃ aː ʃ i j j a
هيبة	h a j b a
مغلق	m i ɣ l a q
بيوت	b u j uː t
شعبية	ʃ a ʕ b i j j a
تشهل	t a ʃ a h h a l a
صأكة	sˤ a ʔ k a
مستنقع	m u s t a n q a ʕ
قندهار	q u n d u h aː r
إقامة	ʔ i q aː m a
صخيد	sˤ a x iː d
غالب	ɣ aː l i b
ميز	m a j j a z a
عنى	ʕ a n aː
تلم	t a l a m
غرفة	ɣ u r f a
شيء	ʃ a j ʔ
هطلس	h a tˤ a l l a s
خنزير	x i n z iː r
مخطئ	m u x tˤ i ʔ
نادل	n aː d i l
غلب	ɣ a l a b
آسيوي	ʔ aː s i j a w i j j
لبوس	l a b uː s
استحضر	i s t a ħ dˤ a r a
دردق	d a r d a q
فلو	f a l u w w
حرمان	ħ i r m aː n
رأسمال	r a ʔ s m aː l
أنتما	ʔ a n t u m aː
برمج	b a r m a d͡ʒ a
أنبوب	ʔ u n b uː b
واحدة	w aː ħ i d a
عقدة	ʕ u q d a
كهنوت	k a h a n uː t
هدار	h a d d aː r
اختصر	i x t a sˤ a r a
تراخوما	t a r aː x uː m aː
فحم	f a ħ m
حوجلة	ħ a w d͡ʒ a l a
سلبي	s a l b i j j
إسكتلندا	ʔ i s k u t l a n d aː
رضائع	r a dˤ aː ʔ i ʕ
وأد	w a ʔ a d a
أوراق	ʔ a w r aː q
محجوب	m a ħ d͡ʒ uː b
براغ	b r aː ɣ
عاب	ʕ aː b a
ألهى	ʔ a l h aː
بيد	b a j d a
هدس	h a d a s
شطر	ʃ a tˤ a r a
كرنيب	k a r n iː b
دستوري	d u s t uː r i j j
زحزح	z a ħ z a ħ a
ملبس	m a l b a s
ماجد	m aː d͡ʒ i d
مكحلة	m u k a ħ l a
سلطانية	s u l tˤ aː n i j j a
دهس	d a h a s a
ارتاح	i r t aː ħ a
عنبروت	ʕ a n b a r uː t
زحمة	z a ħ m a
احترق	i ħ t a r a q a
ديسمبر	d iː s a m b a r
تدثر	t a d a θ θ a r a
راكب	r aː k i b
أريكا	ʔ a r iː k aː
أوحد	ʔ a w ħ a d
دحرج	d a ħ r a d͡ʒ a
اعتقل	i ʕ t a q a l a
انتبه	i n t a b a h a
زغاية	z a ɣ aː j a
سافانا	s aː f aː n aː
بندق	b u n d u q
دجلة	d i d͡ʒ l a
بارزد	b aː r z a d
سعد	s u ʕ d
اختلال	i x t i l aː l
سليلة	s a l iː l a
رزتاق	r u z t aː q
بغلة	b a ɣ l a
لطم	l a tˤ a m a
عدمية	ʕ a d a m i j j a
أفرط	ʔ a f r a tˤ a
ملف	m i l a f f
صراع	sˤ i r aː ʕ
آتون	ʔ aː t uː n
أناغلس	ʔ a n aː ɣ a l i s
دجاجة	d a d͡ʒ aː d͡ʒ a
طاف	tˤ aː f a
لهيب	l a h iː b
ارتياع	i r t i j aː ʕ
لكن	l aː k i n
توفيق	t a w f iː q
تغريدة	t a ɣ r iː d a
أميرة	ʔ a m iː r a
بخص	b a x a sˤ
قسوة	q a s w a
تورم	t a w a r r a m a
يهوه	j a h w a h
البهاما	a l b a h aː m aː
أطفال	ʔ a tˤ f aː l
فوذنج	f uː ð a n a d͡ʒ
مضيرة	m a dˤ iː r a
بارز	b aː r a z a
هجوم	h u d͡ʒ uː m
محجمة	m i ħ d͡ʒ a m a
حماس	ħ a m aː s
نباهة	n a b aː h a
بابل	b aː b i l
تأميم	t a ʔ m iː m
سيخي	s iː x i j j
لهجة	l a h d͡ʒ a
عربن	ʕ a r b a n a
تلفاف	t i l f aː f
سقمونيا	s a q a m uː n i j aː
حنان	ħ a n aː n
عيدية	ʕ iː d i j j a
طأطأ	tˤ a ʔ tˤ a ʔ a
ناسور	n aː s uː r
عظم	ʕ a ðˤ m
مغلاق	m i ɣ l aː q
ضاجع	dˤ aː d͡ʒ a ʕ a
عفت	ʕ a f a t a
يقظة	j a q a ðˤ a
مذكرة	m u ð a k k a r a
سخيف	s a x iː f
بهر	b a h a r a
سنبل	s u n b u l
عاين	ʕ aː j a n a
طبخ	tˤ a b a x a
أدبة	ʔ a d a b a
قلب	q a l a b a
ليل	l a j l
برشيد	b a r ʃ iː d
كعك	k a ʕ k
طرشي	tˤ u r ʃ i j j
مخبول	m a x b uː l
بطانة	b i tˤ aː n a
نظير	n a ðˤ iː r
تعليم	t a ʕ l iː m
ميناء	m iː n aː ʔ
شربوش	ʃ a r b uː ʃ
باسل	b aː s i l
أحاط	ʔ a ħ aː tˤ a
نفقة	n a f a q a
عرناس	ʕ a r n aː s
سابع	s aː b i ʕ
نخالة	n u x aː l a
زوفا	z uː f aː
زنباع	z a n b aː ʕ
إهليلج	ʔ i h l iː l a d͡ʒ
رخيص	r a x iː sˤ
حوالي	ħ a w aː l a j
ارتباط	i r t i b aː tˤ
ضائن	dˤ aː ʔ i n
أسفنيك	ʔ a s f a n iː k
غواصة	ɣ a w w aː sˤ a
ضمخ	dˤ a m a x a
فكر	f a k a r a
أصلع	ʔ a sˤ l a ʕ
زبيل	z a b b iː l
عبادة	ʕ i b aː d a
سخاء	s a x aː ʔ
صلابة	sˤ a l aː b a
حامول	ħ aː m uː l
مكمل	m u k a m m a l
ستار	s i t aː r
صحرة	sˤ u ħ r a
أخثاث	ʔ a x θ aː θ
خبا	x a b aː
متكبر	m u t a k a b b i r
طائر	tˤ aː ʔ i r
مسكان	m u s k aː n
بتاتا	b a t aː t aː
صبابة	sˤ a b aː b a
محول	m u ħ a w w i l
كشتبان	k u ʃ t u b aː n
استخدم	i s t a x d a m a
طموح	tˤ u m uː ħ
طلب	tˤ a l a b
غليون	ɣ a l j uː n
جعضيض	d͡ʒ a ʕ dˤ iː dˤ
مقصف	m a q sˤ a f
بخير	b i x a j r
ابتنى	i b t a n aː
هنا	h u n aː
خفق	x a f a q a
جليد	d͡ʒ a l iː d
بثور	b u θ uː r
آمين	ʔ aː m iː n a
قبو	q a b w
بدنة	b a d a n a
سبطانة	s a b a tˤ aː n a
تترى	t a t r aː
قوقعة	q a w q a ʕ a
تدريب	t a d r iː b
مئذنة	m i ʔ ð a n a
بخت	b a x t
تشاعر	t a ʃ aː ʕ a r a
إجاص	ʔ i d͡ʒ d͡ʒ aː sˤ
سيماء	s iː m aː ʔ
انخفض	i n x a f a dˤ a
معاوية	m u ʕ aː w i j a
لهذا	l i h aː ð aː
بارد	b aː r i d
خزينة	x a z iː n a
نرويجية	n u r w iː d͡ʒ i j j a
غار	ɣ aː r a
عربية	ʕ a r a b i j j a
صواع	sˤ i w aː ʕ
أغلب	ʔ a ɣ l a b
بائن	b aː ʔ i n
دستور	d u s t uː r
حيهل	ħ a j j a h a l
خصص	x a sˤ sˤ a sˤ a
عجورة	ʕ a d͡ʒ d͡ʒ uː r a
سركنجبين	s i r k a n d͡ʒ a b iː n
تلاشى	t a l aː ʃ aː
عجور	ʕ a d͡ʒ d͡ʒ uː r
قذال	q a ð aː l
صحراوي	sˤ a ħ r aː w i j j
ملعقة	m i l ʕ a q a
تليس	t a l l iː s
هجران	h i d͡ʒ r aː n
فاتية	f aː t i j a
براق	b a r r aː q
أسرب	ʔ u s r u b
أمضى	ʔ a m dˤ aː
كمأ	k a m a ʔ
تعطى	t a ʕ a tˤ tˤ aː
إيران	ʔ iː r aː n
رستاق	r u s t aː q
قرميدة	q i r m iː d a
أباجور	ʔ a b aː d͡ʒ uː r
اندلع	i n d a l a ʕ a
محراث	m i ħ r aː θ
عقل	ʕ a q l
ملوكية	m u l uː k i j j a
الوداع	a l w a d aː ʕ
خرطال	x a r tˤ aː l
صيد	sˤ a j d
متماد	m u t a m aː d d
شقاء	ʃ a q aː ʔ
ضغبوس	dˤ u ɣ b uː s
رسول	r a s uː l
مناخي	m a n aː x i j j
مشرك	m u ʃ r i k
اكتئاب	i k t i ʔ aː b
حنون	ħ a n uː n
لأك	l a ʔ a k a
دبيل	d a b iː l
ثمانون	θ a m aː n uː n
مرادف	m u r aː d i f
مرفوع	m a r f uː ʕ
ملاحقة	m u l aː ħ a q a
صعيد	sˤ a ʕ iː d
أنوق	ʔ a n uː q
كركند	k a r k a n d
اعتمد	i ʕ t a m a d a
نبيل	n a b iː l
مظهر	m a ðˤ h a r
غدير	ɣ a d iː r
مائدة	m aː ʔ i d a
هزل	h a z a l a
شعرى	ʃ a ʕ r aː
اقترح	i q t a r a ħ a
سبعة	s a b ʕ a
عودة	ʕ a w d a
سجين	s a d͡ʒ iː n
تناوم	t a n aː w a m a
استيقظ	i s t a j q a ðˤ a
ذال	ð aː l
مفرغ	m u f a r r a ɣ
أغوى	ʔ a ɣ w aː
فانيذ	f aː n iː ð
تتويج	t a t w iː d͡ʒ
لوياثان	l a w i j aː θ aː n
جاب	d͡ʒ aː b a
إسرنج	ʔ i s r i n d͡ʒ
أيل	ʔ a j j a l
معنوي	m a ʕ n a w i j j
غرس	ɣ a r a s a
طيرة	tˤ a j r a
كان	k aː n a
جزمازق	d͡ʒ a z m aː z a q
ساحة	s aː ħ a
حينما	ħ iː n a m aː
انسلخ	i n s a l a x a
حدوة	ħ a d w a
بركار	b i r k aː r
كيرلس	k iː r u l u s
أعيا	ʔ a ʕ j aː
لوز	l a w z
برلمان	b a r l a m aː n
فاكرة	f aː k i r a
ضيون	dˤ a j w a n
نشيدة	n a ʃ iː d a
غضاضة	ɣ a dˤ aː dˤ a
مضيق	m a dˤ iː q
قاض	q aː dˤ a
تحت	t a ħ t a
غسق	ɣ a s a q
جوزل	d͡ʒ a w z a l
زرشك	z a r r a ʃ k
كلح	k a l a ħ a
جمال	d͡ʒ a m aː l
وضاح	w a dˤ dˤ aː ħ
المنامة	a l m a n aː m a
غمغم	ɣ a m ɣ a m a
وحمة	w a ħ m a
مداخلة	m u d aː x a l a
البرازيل	a l b a r aː z iː l
فاتر	f aː t i r
تقيؤ	t a q a j j u ʔ
كرز	k a r a z
مضض	m a dˤ a dˤ
نشد	n a ʃ a d a
الأشهل	a l ʔ a ʃ h a l
إيريناوس	ʔ iː r iː n aː w u s
تفاوض	t a f aː w a dˤ a
ناخوذاة	n aː x uː ð aː h
توزيع	t a w z iː ʕ
بسفايج	b a s f aː j a d͡ʒ
مغنيسيا	m a ɣ n iː s i j aː
استكشاف	i s t i k ʃ aː f
ائتلاف	i ʔ t i l aː f
بهرج	b a h r a d͡ʒ
حلتيث	ħ i l t iː θ
صتع	sˤ a t a ʕ a
وجب	w a d͡ʒ a b a
ثوب	θ a w b
قاف	q aː f
بيرق	b a j r a q
تساوى	t a s aː w aː
العراق	a l ʕ i r aː q
مثل	m a θ a l
مذيع	m u ð iː ʕ
صوت	sˤ a w t
أبوت	ʔ u b uː t
أخصائي	ʔ a x i sˤ sˤ aː ʔ i j j
أبرز	ʔ a b r a z
نائم	n aː ʔ i m
تماشى	t a m aː ʃ aː
هنالك	h u n aː l i k a
ميثاق	m iː θ aː q
تقيأ	t a q a j j a ʔ a
انجذاب	i n d͡ʒ i ð aː b
فنجنكشت	f a n d͡ʒ a n k u ʃ t
ظلف	ðˤ i l f
مرو	m a r w
اشتهى	i ʃ t a h aː
نطل	n a tˤ a l a
خليجي	x a l iː d͡ʒ i j j
قيصوم	q a j sˤ uː m
ملكوت	m a l a k uː t
شاسع	ʃ aː s i ʕ
أشهد	ʔ a ʃ h a d a
أبكم	ʔ a b k a m
نفض	n a f a dˤ a
دنر	d a n n a r a
سفرة	s u f r a
خوذة	x uː ð a
هذا	h aː ð a
سامور	s aː m uː r
اختط	i x t a tˤ tˤ a
مقعدة	m a q ʕ a d a
سيس	s a j j a s a
اعوج	i ʕ w a d͡ʒ d͡ʒ a
طنجيرة	tˤ a n d͡ʒ iː r a
وطني	w a tˤ a n i j j
أشل	ʔ a ʃ a l l
تحوط	t a ħ a w w a tˤ a
تصهين	t a sˤ a h j a n a
أدحية	ʔ u d ħ i j a
سراح	s a r aː ħ
وتدي	w a t a d i j j
منون	m a n uː n
زاغ	z aː ɣ a
دوغ	d uː ɣ
اشتباه	i ʃ t i b aː h
سلسل	s a l s a l a
اعتزام	i ʕ t i z aː m
فعل	f a ʕ a l a
قرص	q a r a sˤ a
أوكلاهوما	ʔ uː k l aː h uː m aː
ندى	n a d aː
أشخص	ʔ a ʃ x a sˤ a
حيوان	ħ a j a w aː n
هندباء	h i n d i b aː ʔ
ربت	r a b b a t a
اعتدى	i ʕ t a d aː
تعصر	t a ʕ a sˤ sˤ a r a
موسيقى	m uː s iː q aː
زربية	z a r b i j j a
إبل	ʔ i b i l
دركي	d a r a k i j j
خيمة	x a j m a
سمو	s u m u w w
تباطأ	t a b aː tˤ a ʔ a
مستشرق	m u s t a ʃ r i q
تلفاز	t i l f aː z
شاورما	ʃ aː w a r m aː
عوائد	ʕ a w aː ʔ i d
حكومة	ħ u k uː m a
غوشنة	ɣ a w ʃ a n a
تنقض	t a n a q q a dˤ a
كستيج	k u s t iː d͡ʒ
زميلة	z a m iː l a
اتسم	i t t a s a m a
أنهك	ʔ a n h a k a
فاجرة	f aː d͡ʒ i r a
باطني	b aː tˤ i n i j j
منطقي	m a n tˤ i q i j j
أزلي	ʔ a z a l i j j
هندسي	h a n d a s i j j
كمء	k a m ʔ
تشيلي	t ʃ iː l i j j
نمر	n a m i r
ابتذل	i b t a ð a l a
إفادة	ʔ i f aː d a
تخت	t a x t
راء	r aː ʔ
فيروس	f a j r uː s
هرولة	h a r w a l a
قراسيا	q a r aː s i j aː
أسلوب	ʔ u s l uː b
شهدانج	ʃ a h d aː n a d͡ʒ
توكيد	t a w k iː d
أهلي	ʔ a h l i j j
شيرج	ʃ a j r a d͡ʒ
استطار	i s t a tˤ aː r a
خيزران	x a j z u r aː n
هذب	h a ð ð a b a
لماذا	l i m aː ð aː
هواء	h a w aː ʔ
سيكران	s a j k a r aː n
سكرجة	s u k r u d͡ʒ a
مهم	m u h i m m
فداحة	f a d aː ħ a
تحاشى	t a ħ aː ʃ aː
حانوت	ħ aː n uː t
مغطس	m a ɣ tˤ i s
شلة	ʃ a l l a
لجين	l u d͡ʒ a j n
نفخ	n a f a x a
مسطرة	m i s tˤ a r a
تيش	t iː ʃ
أمير	ʔ a m iː r
أمدمي	ʔ u m d a m i j j
غرور	ɣ u r uː r
أعجمي	ʔ a ʕ d͡ʒ a m i j j
محادثة	m u ħ aː d a θ a
تراب	t u r aː b
منقرض	m u n q a r i dˤ
طرمبة	tˤ r u m b a
أشهل	ʔ a ʃ h a l
اعتقاد	i ʕ t i q aː d
معتل	m u ʕ t a l l
لسع	l a s a ʕ a
سلا	s a l aː
اتحد	i t t a ħ a d a
حقد	ħ a q a d a
أتاح	ʔ a t aː ħ a
أنواع	ʔ a n w aː ʕ
سعيد	s a ʕ iː d
نبيه	n a b iː h
حصبة	ħ a sˤ b a
تسعون	t a s ʕ a w n a
ملوخية	m u l uː x i j j a
عضلة	ʕ a dˤ a l a
ميمون	m a j m uː n
حواء	ħ a w w aː ʔ
عطاط	ʕ a tˤ aː tˤ
فضي	f i dˤ dˤ i j j
جلب	d͡ʒ a l a b
ترسانة	t a r s aː n a
مأمأة	m a ʔ m a ʔ a
قطار	q i tˤ aː r
بيدر	b a j d a r
بطروخ	b a tˤ r uː x
تعالم	t a ʕ aː l a m a
سبسب	s a b s a b
مدرك	m u d r a k
رجب	r a d͡ʒ a b
كاراطي	k aː r aː tˤ iː
لاسلطوية	l aː s u l tˤ a w i j j a
كافور	k aː f uː r
خصية	x i sˤ j a
تقدم	t a q a d d a m a
أصحى	ʔ a sˤ ħ aː
بناية	b i n aː j a
بقرة	b a q a r a
انصرف	i n sˤ a r a f a
فالودج	f aː l uː d a d͡ʒ
كندس	k u n d u s
بكارج	b a k aː r i d͡ʒ
ولاية	w a l aː j a
بحر	b a ħ a r
ضمور	dˤ u m uː r
أفقي	ʔ u f u q i j j
بوسكورة	b uː s k uː r a
إمضاء	ʔ i m dˤ aː ʔ
سائح	s aː ʔ i ħ
ليمي	l a j m i j j
استمد	i s t a m a d d a
بلادونا	b i l aː d uː n aː
تعزل	t a ʕ a z z a l a
هتف	h a t a f a
استيعاب	i s t iː ʕ aː b
اعتل	i ʕ t a l l a
صهيونية	sˤ a h j uː n i j j a
ثابت	θ aː b i t
أحول	ʔ a ħ w a l
استئمارة	i s t i ʔ m aː r a
معانقة	m u ʕ aː n a q a
برن	b i r n
حذلقة	ħ a ð l a q a
قاد	q aː d a
كثيراء	k a θ iː r aː ʔ
سدارة	s a d aː r a
وغل	w a ɣ a l a
وبيل	w a b iː l
تململ	t a m a l m a l a
أنضب	ʔ a n dˤ a b a
أبطل	ʔ a b tˤ a l a
خبيئة	x a b iː ʔ a
ازدهر	i z d a h a r a
رغيفات	r a ɣ iː f aː t
صؤل	sˤ a ʔ u l a
تومان	t uː m aː n
لاسلطوي	l aː s u l tˤ a w i j j
تعزب	t a ʕ a z z a b a
شبع	ʃ a b i ʕ a
كوسوفو	k uː s uː f uː
حجر	ħ a d͡ʒ a r
مخيم	m u x a j j a m
اختلف	i x t a l a f a
زواج	z a w aː d͡ʒ
أخدود	ʔ u x d uː d
سينمائي	s i j n a m aː ʔ i j j
سرقسطة	s a r a q u s tˤ a
مسمار	m i s m aː r
صراط	sˤ i r aː tˤ
زنباعة	z a n b aː ʕ a
متواضع	m u t a w aː dˤ i ʕ
سوسة	s uː s a
محيط	m u ħ iː tˤ
سهول	s u h uː l
جريد	d͡ʒ a r iː d
نجار	n a d͡ʒ d͡ʒ aː r
كثير	k a θ iː r
أباخس	ʔ a b aː x i s u
شابانك	ʃ aː b aː n a k
تأخير	t a ʔ x iː r
شظية	ʃ a ðˤ i j j a
روض	r a w w a dˤ a
عباية	ʕ a b aː j a
داخل	d aː x a l a
مالاوي	m aː l aː w iː
اصطدأ	i sˤ tˤ a d a ʔ a
رابطة	r aː b i tˤ a
لعل	l a ʕ a l l a
تعس	t a ʕ a s a
معمل	m a ʕ m a l
فدائي	f i d aː ʔ i j j
سندس	s u n d u s
حدق	ħ a d a q a
ترياق	t i r j aː q
كزمازج	k a z m aː z a d͡ʒ
عرنسية	ʕ a r a n s i j j a
مؤسسة	m u ʔ a s s a s a
تمهيد	t a m h iː d
سجستان	s a d͡ʒ i s t aː n
غباوة	ɣ a b aː w a
رصفان	r u sˤ f aː n
وجد	w a d͡ʒ a d a
توجه	t a w a d͡ʒ d͡ʒ a h a
عرقوب	ʕ u r q uː b
زقوم	z a q q uː m
الصربية	a sˤ sˤ i r b i j j a
مرش	m a r a ʃ a
ساعد	s aː ʕ a d a
أليس	ʔ a l iː s
تقزز	t a q a z z a z a
شهلة	ʃ a h l a
ممتلكات	m u m t a l a k aː t
مجن	m i d͡ʒ a n n
استعارة	i s t i ʕ aː r a
أول	ʔ a w w a l
مفلفل	m u f a l f a l
قرصعنة	q a r sˤ a ʕ a n n a
إبراهيم	ʔ i b r aː h iː m
بارزذ	b aː r z a ð
هود	h a w d
خارصين	x aː r a sˤ iː n
ضاع	dˤ aː ʕ a
محطة	m a ħ a tˤ tˤ a
معاونة	m u ʕ aː w a n a
كذينق	k u ð iː n a q
قصار	q i sˤ aː r
فراغ	f a r aː ɣ
إشبيلية	ʔ i ʃ b iː l i j a
تواصى	t a w aː sˤ aː
خسأ	x a s a ʔ a
مسابقة	m u s aː b a q a
أحبك	ʔ u ħ i b b u k a
غاضب	ɣ aː dˤ i b
مكث	m a k a θ a
ورن	w a r a n
خفر	x a f a r a
سبج	s a b a d͡ʒ
سربام	s a r a b aː m
استفرغ	i s t a f r a ɣ a
محاكمة	m u ħ aː k a m a
ديمومة	d a j m uː m a
ارتفع	i r t a f a ʕ a
جعفر	d͡ʒ a ʕ f a r
رقم	r a q m
حذار	ħ a ð aː r i
ضاحية	dˤ aː ħ i j a
برذعة	b a r ð a ʕ a
معدن	m a ʕ d i n
بيش	b iː ʃ
رقصة	r a q sˤ a
فلت	f a l a t a
أخبر	ʔ a x b a r a
متصل	m u t t a sˤ i l
شكارة	ʃ i k aː r a
قلقديس	q a l q a d iː s
شامخ	ʃ aː m i x
شلباية	ʃ i l b aː j a
جليس	d͡ʒ a l iː s
رسغ	r u s ɣ
تفاح	t u f f aː ħ
شفاف	ʃ a f f aː f
معارضة	m u ʕ aː r a dˤ a
مقالة	m a q aː l a
صفع	sˤ a f a ʕ a
جحا	d͡ʒ u ħ aː
جيم	d͡ʒ iː m
صربي	sˤ i r b i j j
جذر	d͡ʒ a ð a r a
مضمون	m a dˤ m uː n
مجموع	m a d͡ʒ m uː ʕ
ملكة	m a l i k a
بسباسة	b a s b aː s a
مصب	m a sˤ a b b
أمريكا	ʔ a m r iː k aː
ألا	ʔ a l aː
مصنع	m a sˤ n a ʕ
أطلع	ʔ a tˤ l a ʕ a
تخطى	t a x a tˤ tˤ aː
مرصبان	m a r sˤ a b aː n
صرافة	sˤ a r r aː f a
مسدس	m u s a d d a s
أفيون	ʔ a f j uː n
نذير	n a ð iː r
خصوصي	x u sˤ uː sˤ i j j
تبريز	t a b r iː z
سمار	s a m aː r
مخدر	m u x a d d i r
جانرك	d͡ʒ aː n a r i k
مروض	m u r a w w a dˤ
جولق	d͡ʒ a w l a q
فجور	f u d͡ʒ uː r
لصف	l a sˤ a f
خربش	x a r b a ʃ a
إعراب	ʔ i ʕ r aː b
بالوعات	b aː l uː ʕ aː t
راتينج	r aː t iː n a d͡ʒ
أولياء	ʔ a w l i j aː ʔ
بذرقطونا	b a ð a r q a tˤ uː n aː
تقرير	t a q r iː r
الكنية	a l k u n j a
فقاعة	f u q q aː ʕ a
متانة	m a t aː n a
أنزع	ʔ a n z a ʕ a
فأس	f a ʔ s
أرهب	ʔ a r h a b a
فكرة	f i k r a
نشيد	n a ʃ iː d
انفتح	i n f a t a ħ a
حساسي	ħ a s s aː s i j j
متوفر	m u t a w a f f i r
تلا	t a l aː
سهر	s a h i r a
المشتري	a l m u ʃ t a r iː
رعرع	r a ʕ r a ʕ a
إمامة	ʔ i m aː m a
عمان	ʕ a m m aː n
عنق	ʕ a n a q
يتيم	j a t iː m
حليب	ħ a l iː b
استحصل	i s t a ħ sˤ a l a
وابور	w aː b uː r
جيء	d͡ʒ a j ʔ
باطية	b aː tˤ i j a
وزراء	w u z a r aː ʔ
خصوص	x u sˤ uː sˤ
رتينج	r a t iː n a d͡ʒ
زرع	z a r a ʕ a
تماسك	t a m aː s a k a
ظمئ	ðˤ a m i ʔ a
كرسوع	k u r s uː ʕ
ذعن	ð a ʕ i n a
خيزان	x iː z aː n
محسن	m u ħ a s s a n
شيرة	ʃ a j r a
أنتيكخانة	ʔ a n t iː k x aː n a
رمان	r u m m aː n
مساطر	m a s aː tˤ i r
طرز	tˤ a r r a z a
لبى	l a b b aː
أجوف	ʔ a d͡ʒ w a f
لثغة	l u θ ɣ a
محيل	m u ħ iː l
قدم	q a d a m
ثور	θ a w r
تجرع	t a d͡ʒ a r r a ʕ a
جارية	d͡ʒ aː r i j a
زعتر	z a ʕ t a r
وقع	w a q a ʕ a
قونية	q uː n i j a
قنصلية	q u n sˤ u l i j j a
أزأم	ʔ a z ʔ a m a
قلم	q a l a m
أقرع	ʔ a q r a ʕ
