подивитися	p ɔ d ɪ ʋ ɪ t ɪ sʲ ɛ
маска	m ɑ s k ɛ
гібридний	ɦ i b r ɪ d n ɪ i
діагностика	dʲ i ɛ ɦ n ɔ s t ɪ k ɛ
град	ɦ r ɑ d
декларацію	d ɪ k ɫ ɛ r ɑ t͡sʲ i j u
хрін	x rʲ i n
скорочувати	s k ɔ r ɔ t͡ʃ u ʋ ɛ t ɪ
випроменити	ʋ ɪ p r ɔ m ɪ n ɪ t ɪ
індонезія	i n d ɔ n ɛ zʲ i j ɛ
перезаписати	p ɪ r ɪ z ɛ p ɪ s ɑ t ɪ
висіти	ʋ ɪ sʲ i t ɪ
федір	f ɛ dʲ i r
лихо	ɫ ɪ x ɔ
калюжа	k ɛ lʲ u ʒ ɛ
ключовий	k lʲ u t͡ʃ ɔ ʋ ɪ i
дитсадок	d ɪ t͡s ɛ d ɔ k
вирізнятися	ʋ ɪ rʲ i zʲ nʲ ɑ t ɪ sʲ ɛ
цукерка	t͡s u k ɛ r k ɛ
когнітивний	k ɔ ɦ nʲ i t ɪ u n ɪ i
авантюрниця	ɛ ʋ ɛ nʲ tʲ u r n ɪ t͡sʲ ɛ
щавель	ʃ t͡ʃ ɛ ʋ ɛ lʲ
ї	j i
шановний	ʃ ɛ n ɔ u n ɪ i
лише	ɫ ɪ ʃ ɛ
швидкістю	ʃ ʋ ɪ dʲ k i sʲ tʲ u
традиційно	t r ɛ d ɪ t͡sʲ i i n ɔ
беззубий	b ɪ z u b ɪ i
ідея	i d ɛ j ɛ
менеджмент	m ɛ n ɪ d͡ʒ m ɪ n t
номінальний	n ɔ m i n ɑ lʲ n ɪ i
естонський	ɪ s t ɔ nʲ sʲ k ɪ i
аврора	ɛ u r ɔ r ɛ
пожежа	p ɔ ʒ ɛ ʒ ɛ
рідна	rʲ i d n ɛ
абіогенез	ɛ b i ɔ ɦ ɪ n ɛ z
міжвоєнний	m i ʒ ʋ ɔ j ɛ n ɪ i
превентивний	p r ɪ ʋ ɪ n t ɪ u n ɪ i
команда	k ɔ m ɑ n d ɛ
ліберальний	lʲ i b ɪ r ɑ lʲ n ɪ i
судноплавство	s u d n ɔ p ɫ ɑ u s t ʋ ɔ
аварійний	ɛ ʋ ɛ rʲ i i n ɪ i
обшук	ɔ b ʃ u k
прислухування	p r ɪ s ɫ u x u ʋ ɛ nʲ ɛ
австрійський	ɛ u s tʲ rʲ i i sʲ k ɪ i
цегляний	t͡s ɪ ɦ lʲ ɛ n ɪ i
класовий	k ɫ ɑ s ɔ ʋ ɪ i
скидати	s k ɪ d ɑ t ɪ
мірою	m i r ɔ j u
толерантний	t ɔ ɫ ɪ r ɑ n t n ɪ i
рилам	r ɪ ɫ ɛ m
україно	u k r ɛ j i n ɔ
двосторонній	d ʋ ɔ s t ɔ r ɔ nʲ i i
абвер	ɑ b ʋ ɪ r
партнер	p ɛ r t n ɛ r
марний	m ɑ r n ɪ i
мороз	m ɔ r ɔ z
авіатраса	ɛ ʋ i ɛ t r ɑ s ɛ
аномалія	ɛ n ɔ m ɑ lʲ i j ɛ
поселення	p ɔ s ɛ ɫ ɪ nʲ ɛ
кучма	k u t͡ʃ m ɛ
кришка	k r ɪ ʃ k ɛ
зображати	z ɔ b r ɛ ʒ ɑ t ɪ
криголам	k r ɪ ɦ ɔ ɫ ɑ m
авіаучилище	ɛ ʋ i ɛ u t͡ʃ ɪ ɫ ɪ ʃ t͡ʃ ɪ
регулярно	r ɪ ɦ u lʲ ɑ r n ɔ
засновник	z ɛ s n ɔ u n ɪ k
підготовити	p i d ɦ ɔ t ɔ ʋ ɪ t ɪ
пришвидшити	p r ɪ ʃ ʋ ɪ d͡ʒ ʃ ɪ t ɪ
самоповага	s ɛ m ɔ p ɔ ʋ ɑ ɦ ɛ
ростити	r ɔ s t ɪ t ɪ
перевірити	p ɪ r ɪ ʋ i r ɪ t ɪ
чадо	t͡ʃ ɑ d ɔ
свіча	sʲ ʋ i t͡ʃ ɛ
позбавляти	p ɔ z b ɛ u lʲ ɑ t ɪ
абеткування	ɛ b ɪ t k u ʋ ɑ nʲ ɛ
неправди	n ɪ p r ɑ u d ɪ
щорічний	ʃ t͡ʃ ɔ rʲ i t͡ʃ n ɪ i
гординя	ɦ ɔ r d ɪ nʲ ɛ
збір	zʲ b i r
страйк	s t r ɑ i k
участь	u t͡ʃ ɛ sʲ tʲ
півстоліття	p i u s t ɔ lʲ i tʲ ɛ
парадигма	p ɛ r ɛ d ɪ ɦ m ɛ
передумувати	p ɪ r ɪ d u m u ʋ ɛ t ɪ
бутан	b u t ɑ n
полуниця	p ɔ ɫ u n ɪ t͡sʲ ɛ
паузу	p ɑ u z u
меланія	m ɪ ɫ ɑ nʲ i j ɛ
вечер	ʋ ɪ t͡ʃ ɛ r
мовчати	m ɔ u t͡ʃ ɑ t ɪ
спорожняти	s p ɔ r ɔ ʒ nʲ ɑ t ɪ
вівсу	ʋ i u s u
борщ	b ɔ r ʃ t͡ʃ
гуманістичний	ɦ u m ɛ nʲ i s t ɪ t͡ʃ n ɪ i
привітати	p r ɪ ʋ i t ɑ t ɪ
литка	ɫ ɪ t k ɛ
ірина	i r ɪ n ɛ
мовити	m ɔ ʋ ɪ t ɪ
цивілізаційний	t͡s ɪ ʋ i lʲ i z ɛ t͡sʲ i i n ɪ i
найдружелюбніший	n ɛ i d r u ʒ ɪ lʲ u b nʲ i ʃ ɪ i
пархоменко	p ɛ r x ɔ m ɪ n k ɔ
теоріями	t ɪ ɔ rʲ i j ɛ m ɪ
з'їдати	z j i d ɑ t ɪ
енергій	ɪ n ɛ r ɦ i i
аброгація	ɛ b r ɔ ɦ ɑ t͡sʲ i j ɛ
україною	u k r ɛ j i n ɔ j u
хуйло	x u i ɫ ɔ
м'ясо	m j ɑ s ɔ
совок	s ɔ ʋ ɔ k
мотоциклах	m ɔ t ɔ t͡s ɪ k ɫ ɛ x
лауреат	ɫ ɛ u r ɪ ɑ t
хава	x ɑ ʋ ɛ
медалі	m ɪ d ɑ lʲ i
інструкцією	i n s t r u k t͡sʲ i j ɪ j u
товар	t ɔ ʋ ɑ r
гусениця	ɦ u s ɪ n ɪ t͡sʲ ɛ
телеканал	t ɪ ɫ ɪ k ɛ n ɑ ɫ
мовознавець	m ɔ ʋ ɔ z n ɑ ʋ ɪ t͡sʲ
безперервний	b ɪ z p ɪ r ɛ r ʋ n ɪ i
центральний	t͡s ɪ n t r ɑ lʲ n ɪ i
недостатність	n ɪ d ɔ s t ɑ tʲ nʲ i sʲ tʲ
послідовник	p ɔ sʲ lʲ i d ɔ u n ɪ k
демократично	d ɪ m ɔ k r ɛ t ɪ t͡ʃ n ɔ
співзасновник	sʲ p i u z ɛ s n ɔ u n ɪ k
одержувачка	ɔ d ɛ r ʒ u ʋ ɛ t͡ʃ k ɛ
дріжджі	dʲ rʲ i ʒ d͡ʒ i
вами	ʋ ɑ m ɪ
лічити	lʲ i t͡ʃ ɪ t ɪ
авансування	ɛ ʋ ɛ n s u ʋ ɑ nʲ ɛ
активність	ɛ k t ɪ u nʲ i sʲ tʲ
попит	p ɔ p ɪ t
бюрократ	b u r ɔ k r ɑ t
трагедій	t r ɛ ɦ ɛ dʲ i i
кінці	k i nʲ t͡sʲ i
стіна	sʲ tʲ i n ɑ
охопити	ɔ x ɔ p ɪ t ɪ
кажучи	k ɑ ʒ u t͡ʃ ɪ
юшка	j u ʃ k ɛ
судно	s u d n ɔ
кріпкий	k rʲ i p k ɪ i
кайман	k ɛ i m ɑ n
ель	ɛ lʲ
варіантом	ʋ ɛ rʲ i ɑ n t ɔ m
темний	t ɛ m n ɪ i
маршрутка	m ɛ r ʃ r u t k ɛ
ісламський	i s ɫ ɑ m sʲ k ɪ i
жіночий	ʒʲ i n ɔ t͡ʃ ɪ i
мир	m ɪ r
подвоювати	p ɔ d ʋ ɔ j u ʋ ɛ t ɪ
волейболістка	ʋ ɔ ɫ ɪ i b ɔ lʲ i s t k ɛ
сьомий	sʲ ɔ m ɪ i
твар	t ʋ ɑ r
відпочивати	ʋ i d p ɔ t͡ʃ ɪ ʋ ɑ t ɪ
спадкоємиця	s p ɛ d k ɔ j ɛ m ɪ t͡sʲ ɛ
деталь	d ɪ t ɑ lʲ
відокремлювати	ʋ i d ɔ k r ɛ m lʲ u ʋ ɛ t ɪ
профіль	p r ɔ f i lʲ
дратувати	d r ɛ t u ʋ ɑ t ɪ
автоматично	ɛ u t ɔ m ɛ t ɪ t͡ʃ n ɔ
слухач	s ɫ u x ɑ t͡ʃ
дур	d u r
можна	m ɔ ʒ n ɛ
гриб	ɦ r ɪ b
перед	p ɪ r ɛ d
женитися	ʒ ɪ n ɪ t ɪ sʲ ɛ
бібліотекарка	b i b lʲ i ɔ t ɛ k ɛ r k ɛ
долонях	d ɔ ɫ ɔ nʲ ɛ x
священний	sʲ ʋ ɛ ʃ t͡ʃ ɛ n ɪ i
крихта	k r ɪ x t ɛ
термометричний	t ɪ r m ɔ m ɪ t r ɪ t͡ʃ n ɪ i
таємниця	t ɛ j ɪ m n ɪ t͡sʲ ɛ
бюро	b u r ɔ
гнати	ɦ n ɑ t ɪ
причинність	p r ɪ t͡ʃ ɪ nʲ i sʲ tʲ
метаболічний	m ɪ t ɛ b ɔ lʲ i t͡ʃ n ɪ i
слизький	s ɫ ɪ zʲ k ɪ i
хіба	x i b ɑ
фрагментах	f r ɛ ɦ m ɛ n t ɛ x
приготувати	p r ɪ ɦ ɔ t u ʋ ɑ t ɪ
прямокутний	p rʲ ɛ m ɔ k u t n ɪ i
тополям	t ɔ p ɔ lʲ ɛ m
значний	z n ɛ t͡ʃ n ɪ i
календаря	k ɛ ɫ ɪ n d ɛ rʲ ɑ
мотоциклом	m ɔ t ɔ t͡s ɪ k ɫ ɔ m
господинею	ɦ ɔ s p ɔ d ɪ n ɪ j u
давальний	d ɛ ʋ ɑ lʲ n ɪ i
друзів	d r u zʲ i u
автобіограф	ɛ u t ɔ b i ɔ ɦ r ɛ f
стовбур	s t ɔ u b u r
ящик	j ɑ ʃ t͡ʃ ɪ k
разі	r ɑ zʲ i
вечері	ʋ ɪ t͡ʃ ɛ rʲ i
погоди	p ɔ ɦ ɔ d ɪ
шаповал	ʃ ɛ p ɔ ʋ ɑ ɫ
оригінальний	ɔ r ɪ ɦ i n ɑ lʲ n ɪ i
прамова	p r ɛ m ɔ ʋ ɛ
інтенсивний	i n t ɪ n s ɪ u n ɪ i
ситуаціях	s ɪ t u ɑ t͡sʲ i j ɛ x
повстанець	p ɔ u s t ɑ n ɪ t͡sʲ
скумбрія	s k u m b rʲ i j ɛ
спланувати	s p ɫ ɛ n u ʋ ɑ t ɪ
секунда	s ɪ k u n d ɛ
притомність	p r ɪ t ɔ m nʲ i sʲ tʲ
абхазець	ɛ b x ɑ z ɪ t͡sʲ
формування	f ɔ r m u ʋ ɑ nʲ ɛ
автореференція	ɑ u t ɔ r ɪ f ɪ r ɛ nʲ t͡sʲ i j ɛ
телескоп	t ɪ ɫ ɪ s k ɔ p
гербата	ɦ ɪ r b ɑ t ɛ
мінімальний	m i nʲ i m ɑ lʲ n ɪ i
письменниці	p ɪ sʲ m ɛ n ɪ t͡sʲ i
поглядові	p ɔ ɦ lʲ ɛ d ɔ ʋ i
приданий	p r ɪ d ɛ n ɪ i
ленін	ɫ ɛ nʲ i n
бюст	b u s t
ступити	s t u p ɪ t ɪ
гроші	ɦ r ɔ ʃ i
рило	r ɪ ɫ ɔ
результат	r ɪ z u lʲ t ɑ t
виразний	ʋ ɪ r ɑ z n ɪ i
витерти	ʋ ɪ t ɪ r t ɪ
відокремити	ʋ i d ɔ k r ɛ m ɪ t ɪ
з'ясувати	z j ɛ s u ʋ ɑ t ɪ
сприймати	s p r ɪ i m ɑ t ɪ
битися	b ɪ t ɪ sʲ ɛ
момент	m ɔ m ɛ n t
передбачити	p ɪ r ɪ d b ɑ t͡ʃ ɪ t ɪ
солідарність	s ɔ lʲ i d ɑ r nʲ i sʲ tʲ
коктейль	k ɔ k t ɛ i lʲ
ярмо	j ɛ r m ɔ
ховати	x ɔ ʋ ɑ t ɪ
мілина	m i ɫ ɪ n ɑ
ілюзія	i lʲ u zʲ i j ɛ
сідниця	sʲ i d n ɪ t͡sʲ ɛ
зграя	z ɦ r ɑ j ɛ
обурення	ɔ b u r ɪ nʲ ɛ
промежина	p r ɔ m ɛ ʒ ɪ n ɛ
трава	t r ɛ ʋ ɑ
теорію	t ɪ ɔ rʲ i j u
багатокутник	b ɛ ɦ ɛ t ɔ k u t n ɪ k
варіанти	ʋ ɛ rʲ i ɑ n t ɪ
пшениця	p ʃ ɪ n ɪ t͡sʲ ɛ
дівча	dʲ i u t͡ʃ ɑ
ванна	ʋ ɑ n ɛ
шкатулка	ʃ k ɛ t u ɫ k ɛ
наступниця	n ɛ s t u p n ɪ t͡sʲ ɛ
ексгібіціоністський	ɪ ɡ zʲ ɦ i b i t͡sʲ i ɔ nʲ i sʲ k ɪ i
ствол	s t ʋ ɔ ɫ
кішка	k i ʃ k ɛ
прислухатися	p r ɪ s ɫ u x ɛ t ɪ sʲ ɛ
близький	b ɫ ɪ zʲ k ɪ i
мізерний	m i z ɪ r n ɪ i
письменність	p ɪ sʲ m ɛ nʲ i sʲ tʲ
маршрутів	m ɛ r ʃ r u tʲ i u
юрисдикція	j u r ɪ z d ɪ k t͡sʲ i j ɛ
видовище	ʋ ɪ d ɔ ʋ ɪ ʃ t͡ʃ ɪ
металобрухт	m ɪ t ɛ ɫ ɔ b r u x t
співбесідниця	sʲ p i u b ɪ sʲ i d n ɪ t͡sʲ ɛ
схематизувати	s x ɪ m ɛ t ɪ z u ʋ ɑ t ɪ
продавати	p r ɔ d ɛ ʋ ɑ t ɪ
завантажити	z ɛ ʋ ɛ n t ɑ ʒ ɪ t ɪ
вижлоктати	ʋ ɪ ʒ ɫ ɔ k t ɛ t ɪ
коштувати	k ɔ ʃ t u ʋ ɛ t ɪ
евакуація	ɪ ʋ ɛ k u ɑ t͡sʲ i j ɛ
половина	p ɔ ɫ ɔ ʋ ɪ n ɛ
креативний	k r ɪ ɛ t ɪ u n ɪ i
личинка	ɫ ɪ t͡ʃ ɪ n k ɛ
єгипет	j ɪ ɦ ɪ p ɪ t
принижувати	p r ɪ n ɪ ʒ u ʋ ɛ t ɪ
ліпший	lʲ i p ʃ ɪ i
посередник	p ɔ s ɪ r ɛ d n ɪ k
японію	j ɛ p ɔ nʲ i j u
ікло	i k ɫ ɔ
босоногий	b ɔ s ɔ n ɔ ɦ ɪ i
луг	ɫ u ɦ
станцією	s t ɑ nʲ t͡sʲ i j ɪ j u
авіарейд	ɛ ʋ i ɛ r ɛ i d
каштан	k ɛ ʃ t ɑ n
гомосексуалізм	ɦ ɔ m ɔ s ɪ k s u ɛ lʲ i z m
бета	b ɛ t ɛ
ефект	ɪ f ɛ k t
старання	s t ɛ r ɑ nʲ ɛ
поглинути	p ɔ ɦ ɫ ɪ n u t ɪ
сідницю	sʲ i d n ɪ t͡sʲ u
вівсах	ʋ i u s ɛ x
четвер	t͡ʃ ɪ t ʋ ɛ r
хмельницький	x m ɪ lʲ n ɪ t͡sʲ k ɪ i
геофізичний	ɦ ɪ ɔ f i z ɪ t͡ʃ n ɪ i
слов'янками	s ɫ ɔ ʋ j ɑ n k ɛ m ɪ
кутя	k u tʲ ɑ
вбивати	ʋ b ɪ ʋ ɑ t ɪ
тобою	t ɔ b ɔ j u
довгочасний	d ɔ u ɦ ɔ t͡ʃ ɑ s n ɪ i
доза	d ɔ z ɛ
виростати	ʋ ɪ r ɔ s t ɑ t ɪ
повіки	p ɔ ʋ i k ɪ
видра	ʋ ɪ d r ɛ
людина	lʲ u d ɪ n ɛ
маківка	m ɑ k i u k ɛ
шина	ʃ ɪ n ɛ
слова	s ɫ ɔ ʋ ɛ
нумограй	n u m ɔ ɦ r ɑ i
застрахувати	z ɛ s t r ɛ x u ʋ ɑ t ɪ
потворний	p ɔ t ʋ ɔ r n ɪ i
ланцюговий	ɫ ɛ nʲ t͡sʲ u ɦ ɔ ʋ ɪ i
уживати	u ʒ ɪ ʋ ɑ t ɪ
поліціях	p ɔ lʲ i t͡sʲ i j ɛ x
десертах	d ɪ s ɛ r t ɛ x
тренінг	t r ɛ nʲ i n ɦ
стрибати	s t r ɪ b ɑ t ɪ
довгий	d ɔ u ɦ ɪ i
румунський	r u m u nʲ sʲ k ɪ i
зоря	z ɔ rʲ ɑ
худнути	x u d n u t ɪ
десертові	d ɪ s ɛ r t ɔ ʋ i
благо	b ɫ ɑ ɦ ɔ
беззастережний	b ɪ z ɛ s t ɪ r ɛ ʒ n ɪ i
прислухуватися	p r ɪ s ɫ u x u ʋ ɛ t ɪ sʲ ɛ
шинок	ʃ ɪ n ɔ k
арфіст	ɛ r f i s t
авіста	ɛ ʋ i s t ɛ
одинадцять	ɔ d ɪ n ɑ d͡zʲ t͡sʲ ɛ tʲ
царство	t͡s ɑ r s t ʋ ɔ
таїландець	t ɛ j i ɫ ɑ n d ɪ t͡sʲ
нескладовий	n ɪ s k ɫ ɛ d ɔ ʋ ɪ i
день	d ɛ nʲ
важчий	ʋ ɑ ʒ t͡ʃ ɪ i
пристрій	p r ɪ s tʲ rʲ i i
руанда	r u ɑ n d ɛ
щитоподібна	ʃ t͡ʃ ɪ t ɔ p ɔ dʲ i b n ɛ
афганський	ɛ f ɦ ɑ nʲ sʲ k ɪ i
смоктати	s m ɔ k t ɑ t ɪ
фоб	f ɔ b
речі	r ɛ t͡ʃʲ i
білка	b i ɫ k ɛ
шкодити	ʃ k ɔ d ɪ t ɪ
ісус	i s u s
жила	ʒ ɪ ɫ ɑ
вибирати	ʋ ɪ b ɪ r ɑ t ɪ
неприйнятний	n ɪ p r ɪ i nʲ ɛ t n ɪ i
границя	ɦ r ɛ n ɪ t͡sʲ ɛ
снідати	sʲ nʲ i d ɛ t ɪ
баба	b ɑ b ɛ
сьодні	sʲ ɔ dʲ nʲ i
грязь	ɦ rʲ ɑ zʲ
папір	p ɛ p i r
критичний	k r ɪ t ɪ t͡ʃ n ɪ i
документувати	d ɔ k u m ɪ n t u ʋ ɑ t ɪ
регіональний	r ɪ ɦ i ɔ n ɑ lʲ n ɪ i
сором	s ɔ r ɔ m
зайнятий	z ɑ i nʲ ɛ t ɪ i
непокоїти	n ɪ p ɔ k ɔ j i t ɪ
печера	p ɪ t͡ʃ ɛ r ɛ
орбіти	ɔ r b i t ɪ
застосування	z ɛ s t ɔ s u ʋ ɑ nʲ ɛ
смутний	s m u t n ɪ i
заглядати	z ɛ ɦ lʲ ɛ d ɑ t ɪ
меморандум	m ɪ m ɔ r ɑ n d u m
двадцятиоднокутник	d ʋ ɛ d͡zʲ t͡sʲ ɛ t ɪ ɔ d n ɔ k u t n ɪ k
абстракція	ɛ b s t r ɑ k t͡sʲ i j ɛ
хрест	x r ɛ s t
організаціє	ɔ r ɦ ɛ nʲ i z ɑ t͡sʲ i j ɪ
десертам	d ɪ s ɛ r t ɛ m
оборонити	ɔ b ɔ r ɔ n ɪ t ɪ
чужина	t͡ʃ u ʒ ɪ n ɑ
демонстрація	d ɪ m ɔ n s t r ɑ t͡sʲ i j ɛ
їжа	j i ʒ ɛ
імперія	i m p ɛ rʲ i j ɛ
наталія	n ɛ t ɑ lʲ i j ɛ
новини	n ɔ ʋ ɪ n ɪ
обдаровувати	ɔ b d ɛ r ɔ ʋ u ʋ ɛ t ɪ
всесвітньовідомий	ʋ s ɪ sʲ ʋ i tʲ nʲ ɔ ʋ i d ɔ m ɪ i
яловичину	j ɑ ɫ ɔ ʋ ɪ t͡ʃ ɪ n u
мрію	m rʲ i j u
сприйняти	s p r ɪ i nʲ ɑ t ɪ
авіапасажир	ɛ ʋ i ɛ p ɛ s ɛ ʒ ɪ r
діаметрально	dʲ i ɛ m ɪ t r ɑ lʲ n ɔ
телеведуча	t ɪ ɫ ɪ ʋ ɪ d u t͡ʃ ɛ
менськ	m ɛ nʲ sʲ k
печивами	p ɛ t͡ʃ ɪ ʋ ɛ m ɪ
імунологічний	i m u n ɔ ɫ ɔ ɦ i t͡ʃ n ɪ i
маскат	m ɛ s k ɑ t
розвідати	r ɔ zʲ ʋ i d ɛ t ɪ
шестірня	ʃ ɪ sʲ tʲ i r nʲ ɑ
цією	t͡sʲ i j ɛ j u
невідкладний	n ɪ ʋ i d k ɫ ɑ d n ɪ i
пояснювальний	p ɔ j ɑ sʲ nʲ u ʋ ɛ lʲ n ɪ i
інтерактивний	i n t ɪ r ɛ k t ɪ u n ɪ i
оподатковувати	ɔ p ɔ d ɛ t k ɔ ʋ u ʋ ɛ t ɪ
сюрприз	sʲ u r p r ɪ z
піраміда	p i r ɛ m i d ɛ
гвінея	ɦ ʋ i n ɛ j ɛ
аболіціонізм	ɛ b ɔ lʲ i t͡sʲ i ɔ nʲ i z m
пара	p ɑ r ɛ
вниз	ʋ n ɪ z
гривням	ɦ r ɪ u nʲ ɛ m
садівниця	s ɛ dʲ i u n ɪ t͡sʲ ɛ
трок	t r ɔ k
почесть	p ɔ t͡ʃ ɪ sʲ tʲ
безстроковий	b ɪ z s t r ɔ k ɔ ʋ ɪ i
уособити	u ɔ s ɔ b ɪ t ɪ
краб	k r ɑ b
абортування	ɛ b ɔ r t u ʋ ɑ nʲ ɛ
попіл	p ɔ p i ɫ
прилад	p r ɪ ɫ ɛ d
смердіти	s m ɪ r dʲ i t ɪ
тунелю	t u n ɛ lʲ u
навігаційний	n ɛ ʋ i ɦ ɛ t͡sʲ i i n ɪ i
свідчити	sʲ ʋ i d͡ʒ t͡ʃ ɪ t ɪ
технічний	t ɪ x nʲ i t͡ʃ n ɪ i
театр	t ɪ ɑ t r
доброзичливий	d ɔ b r ɔ z ɪ t͡ʃ ɫ ɪ ʋ ɪ i
світлий	sʲ ʋ i t ɫ ɪ i
дисбаланс	d ɪ z b ɛ ɫ ɑ n s
красивий	k r ɛ s ɪ ʋ ɪ i
стабільний	s t ɛ b i lʲ n ɪ i
українських	u k r ɛ j i nʲ sʲ k ɪ x
чудій	t͡ʃ u dʲ i i
пекарні	p ɪ k ɑ r nʲ i
риба	r ɪ b ɛ
терем	t ɛ r ɪ m
парижанин	p ɛ r ɪ ʒ ɑ n ɪ n
образний	ɔ b r ɛ z n ɪ i
курити	k u r ɪ t ɪ
хобі	x ɔ b i
гіпотеза	ɦ i p ɔ t ɪ z ɛ
дошках	d ɔ ʃ k ɛ x
образливий	ɔ b r ɑ z ɫ ɪ ʋ ɪ i
виконати	ʋ ɪ k ɔ n ɛ t ɪ
плюш	p lʲ u ʃ
справами	s p r ɑ ʋ ɛ m ɪ
споживання	s p ɔ ʒ ɪ ʋ ɑ nʲ ɛ
кривавий	k r ɪ ʋ ɑ ʋ ɪ i
породілля	p ɔ r ɔ dʲ i lʲ ɛ
страх	s t r ɑ x
звертатися	z ʋ ɪ r t ɑ t ɪ sʲ ɛ
заборонити	z ɛ b ɔ r ɔ n ɪ t ɪ
змінити	zʲ m i n ɪ t ɪ
п'ятсот	p j ɛ t͡s ɔ t
законослухняний	z ɛ k ɔ n ɔ s ɫ u x nʲ ɑ n ɪ i
вимерти	ʋ ɪ m ɪ r t ɪ
воно	ʋ ɔ n ɔ
диплома	d ɪ p ɫ ɔ m ɛ
гуманістка	ɦ u m ɛ nʲ i s t k ɛ
замовник	z ɛ m ɔ u n ɪ k
спорядити	s p ɔ rʲ ɛ d ɪ t ɪ
вуглевод	ʋ u ɦ ɫ ɪ ʋ ɔ d
концепт	k ɔ n t͡s ɛ p t
принизити	p r ɪ n ɪ z ɪ t ɪ
розмова	r ɔ z m ɔ ʋ ɛ
артерію	ɛ r t ɛ rʲ i j u
власті	ʋ ɫ ɑ sʲ tʲ i
сингапур	s ɪ n ɦ ɛ p u r
аркуш	ɑ r k u ʃ
біль	b i lʲ
захист	z ɑ x ɪ s t
лавандовий	ɫ ɛ ʋ ɑ n d ɔ ʋ ɪ i
спроможність	s p r ɔ m ɔ ʒ nʲ i sʲ tʲ
правоохоронні	p r ɛ ʋ ɔ ɔ x ɔ r ɔ nʲ i
довг	d ɔ u ɦ
допустимий	d ɔ p u s t ɪ m ɪ i
систематичний	s ɪ s t ɪ m ɛ t ɪ t͡ʃ n ɪ i
ознайомлення	ɔ z n ɛ j ɔ m ɫ ɪ nʲ ɛ
ізраїльтянин	i z r ɛ j i lʲ tʲ ɑ n ɪ n
побачення	p ɔ b ɑ t͡ʃ ɪ nʲ ɛ
директор	d ɪ r ɛ k t ɔ r
періодизаціям	p ɪ rʲ i ɔ d ɪ z ɑ t͡sʲ i j ɛ m
віяти	ʋ i j ɛ t ɪ
підвіконня	p i dʲ ʋ i k ɔ nʲ ɛ
тирана	t ɪ r ɑ n ɛ
багато	b ɛ ɦ ɑ t ɔ
співробітництво	sʲ p i u r ɔ b i t n ɪ t͡s t ʋ ɔ
азербайджанський	ɛ z ɪ r b ɛ i d͡ʒ ɑ nʲ sʲ k ɪ i
підтримати	p i d t r ɪ m ɛ t ɪ
давати	d ɛ ʋ ɑ t ɪ
десерт	d ɪ s ɛ r t
заколот	z ɑ k ɔ ɫ ɔ t
умисний	u m ɪ s n ɪ i
коливання	k ɔ ɫ ɪ ʋ ɑ nʲ ɛ
вступати	ʋ s t u p ɑ t ɪ
весь	ʋ ɛ sʲ
друг	d r u ɦ
козакові	k ɔ z ɛ k ɔ ʋ i
вичерпувати	ʋ ɪ t͡ʃ ɛ r p u ʋ ɛ t ɪ
сестрицею	s ɪ s t r ɪ t͡s ɪ j u
конкурс	k ɔ n k u r s
