consensuar	k o n s e n ˈs w a ɾ
desbarrancadas	d e s b a r a n ˈk a d a s
autonomista	a u t o n o ˈm i s t a
salvaguardamos	s a l b a ɡ w a ɾ ˈd a m o s
procrastinar	p ɾ o k ɾ a s t i ˈn a ɾ
coexista	k o e ɡ ˈs i s t a
llamaremos	ʝ a m a ˈɾ e m o s
victimado	b i ɡ t i ˈm a d o
Chile	ˈt͡ʃ i l e
abaldonases	a b a l d o ˈn a s e s
acobardares	a k o b a ɾ ˈd a ɾ e s
escavar	e s k a ˈb a ɾ
ondina	o n ˈd i n a
absuelto	a b ˈs w e l t o
desencabestrado	d e s e n k a b e s ˈt ɾ a d o
Pireo	p i ˈɾ e o
primate	p ɾ i ˈm a t e
tristura	t ɾ i s ˈt u ɾ a
litigares	l i t i ˈɡ a ɾ e s
conservadorismo	k o n s e ɾ b a d o ˈɾ i s m o
enroca	e n ˈr o k a
extrusiva	e ɡ s t ɾ u ˈs i b a
Pegaso	p e ˈɡ a s o
deforestar	d e f o ɾ e s ˈt a ɾ
hipocomplementemia	i p o k o m p l e m e n ˈt e m j a
debelaste	d e b e ˈl a s t e
pélvica	ˈp e l b i k a
patovica	p a t o ˈb i k a
acústicas	a ˈk u s t i k a s
despeñados	d e s p e ˈɲ a d o s
tírenla	ˈt i ɾ e n l a
Canuto	k a ˈn u t o
paletón	p a l e ˈt o n
esponjoso	e s p o n ˈx o s o
opulento	o p u ˈl e n t o
colectivista	k o l e ɡ t i ˈb i s t a
errarás	e r a ˈɾ a s
aplicable	a p l i ˈk a b l e
funicular	f u n i k u ˈl a ɾ
villalbés	b i ʝ a l ˈb e s
Guáimaro	ˈɡ w a i m a ɾ o
solad	s o ˈl a d
dijeren	d i ˈx e ɾ e n
castellanista	k a s t e ʝ a ˈn i s t a
Góngora	ˈɡ o n ɡ o ɾ a
abstuvieren	a b s t u ˈb j e ɾ e n
fotografiado	f o t o ɡ ɾ a ˈf j a d o
habitadora	a b i t a ˈd o ɾ a
paralelada	p a ɾ a l e ˈl a d a
escurrir	e s k u ˈr i ɾ
aerocubierta	a e ɾ o k u ˈb j e ɾ t a
gamarrista	ɡ a m a ˈr i s t a
juglaresco	x u ɡ l a ˈɾ e s k o
porrito	p o ˈr i t o
honores	o ˈn o ɾ e s
vial	ˈb j a l
hipsómetros	i b ˈs o m e t ɾ o s
tenebrosas	t e n e ˈb ɾ o s a s
pluvioso	p l u ˈb j o s o
deleitar	d e l e i ˈt a ɾ
amartillado	a m a ɾ t i ˈʝ a d o
enredados	e n r e ˈd a d o s
catecúmena	k a t e ˈk u m e n a
titulaste	t i t u ˈl a s t e
proveídos	p ɾ o b e ˈi d o s
radiografiados	r a d j o ɡ ɾ a ˈf j a d o s
débil	ˈd e b i l
polbero	p o l ˈb e ɾ o
dalia	ˈd a l j a
juguetonamente	x u ɡ e ˌt o n a ˈm e n t e
jamelga	x a ˈm e l ɡ a
palatino	p a l a ˈt i n o
postobligatorios	p o s t o b l i ɡ a ˈt o ɾ j o s
chulunca	t͡ʃ u ˈl u n k a
empatada	e m p a ˈt a d a
superares	s u p e ˈɾ a ɾ e s
animada	a n i ˈm a d a
estaré	e s t a ˈɾ e
odre	ˈo d ɾ e
cochambre	k o ˈt͡ʃ a m b ɾ e
sarga	ˈs a ɾ ɡ a
rescatadas	r e s k a ˈt a d a s
locutivo	l o k u ˈt i b o
cabás	k a ˈb a s
repostear	r e p o s t e ˈa ɾ
poliamoroso	p o l i a m o ˈɾ o s o
Antón	a n ˈt o n
andaban	a n ˈd a b a n
rédito	ˈr e d i t o
premiaríamos	p ɾ e m j a ˈɾ i a m o s
redil	r e ˈd i l
esgrimidor	e s ɡ ɾ i m i ˈd o ɾ
pasota	p a ˈs o t a
llamarlos	ʝ a ˈm a ɾ l o s
devotas	d e ˈb o t a s
paneleros	p a n e ˈl e ɾ o s
guijarro	ɡ i ˈx a r o
abrevadero	a b ɾ e b a ˈd e ɾ o
estaquillas	e s t a ˈk i ʝ a s
expansionar	e ɡ s p a n s j o ˈn a ɾ
atresia	a ˈt ɾ e s j a
decanato	d e k a ˈn a t o
puntilloso	p u n t i ˈʝ o s o
alongadas	a l o n ˈɡ a d a s
disentidos	d i s e n ˈt i d o s
güiña	ˈɡ w i ɲ a
culminado	k u l m i ˈn a d o
abeldar	a b e l ˈd a ɾ
abacoraremos	a b a k o ɾ a ˈɾ e m o s
periquitos	p e ɾ i ˈk i t o s
absolveríais	a b s o l b e ˈɾ i a i s
intrigados	i n t ɾ i ˈɡ a d o s
periclitado	p e ɾ i k l i ˈt a d o
reportar	r e p o ɾ ˈt a ɾ
subarrendar	s u b a r e n ˈd a ɾ
asesora	a s e ˈs o ɾ a
banfileños	b a n f i ˈl e ɲ o s
recostabas	r e k o s ˈt a b a s
Choy	ˈt͡ʃ o i
rematricular	r e m a t ɾ i k u ˈl a ɾ
tomografía	t o m o ɡ ɾ a ˈf i a
chorrillana	t͡ʃ o r i ˈʝ a n a
oliente	o ˈl j e n t e
enganchadas	e n ɡ a n ˈt͡ʃ a d a s
bonificadas	b o n i f i ˈk a d a s
madrigal	m a d ɾ i ˈɡ a l
otaku	o ˈt a k u
prevaricadora	p ɾ e b a ɾ i k a ˈd o ɾ a
multáramos	m u l ˈt a ɾ a m o s
incautadas	i n k a u ˈt a d a s
veneraremos	b e n e ɾ a ˈɾ e m o s
vagueado	b a ɡ e ˈa d o
antiindustrial	a n t i i n d u s ˈt ɾ j a l
desnudamiento	d e s n u d a ˈm j e n t o
penúltima	p e ˈn u l t i m a
aborregabais	a b o r e ˈɡ a b a i s
ornitorrinco	o ɾ n i t o ˈr i n k o
yukpa	ˈʝ u ɡ p a
odontológicas	o d o n t o ˈl o x i k a s
atrofiará	a t ɾ o f j a ˈɾ a
vertida	b e ɾ ˈt i d a
padrear	p a d ɾ e ˈa ɾ
turco	ˈt u ɾ k o
retiráramos	r e t i ˈɾ a ɾ a m o s
ser	ˈs e ɾ
colapso	k o ˈl a b s o
conmutados	k o m m u ˈt a d o s
imprudentes	i m p ɾ u ˈd e n t e s
enastado	e n a s ˈt a d o
colocado	k o l o ˈk a d o
esponjaren	e s p o n ˈx a ɾ e n
corte	ˈk o ɾ t e
pielero	p j e ˈl e ɾ o
nefarias	n e ˈf a ɾ j a s
aguará	a ɡ w a ˈɾ a
focal	f o ˈk a l
martinelli	m a ɾ t i ˈn e l i
reverberaréis	r e b e ɾ b e ɾ a ˈɾ e i s
ternero	t e ɾ ˈn e ɾ o
alojara	a l o ˈx a ɾ a
talego	t a ˈl e ɡ o
tacleado	t a k l e ˈa d o
piquillín	p i k i ˈʝ i n
sopetón	s o p e ˈt o n
asamblea	a s a m ˈb l e a
granjeada	ɡ ɾ a n x e ˈa d a
caballera	k a b a ˈʝ e ɾ a
Noguera	n o ˈɡ e ɾ a
Vladimir	b l a d i ˈm i ɾ
aditividad	a d i t i b i ˈd a d
botil	b o ˈt i l
sondeados	s o n d e ˈa d o s
agüevada	a ɡ w e ˈb a d a
ánsara	ˈa n s a ɾ a
épicorreligioso	ˈe p i k o r e l i x j o s o
cutrona	k u ˈt ɾ o n a
fregotear	f ɾ e ɡ o t e ˈa ɾ
abjurando	a b x u ˈɾ a n d o
aguador	a ɡ w a ˈd o ɾ
copada	k o ˈp a d a
resplandor	r e s p l a n ˈd o ɾ
desvividas	d e s b i ˈb i d a s
lascada	l a s ˈk a d a
temeos	t e ˈm e o s
asuán	a ˈs w a n
estriada	e s ˈt ɾ j a d a
intimidados	i n t i m i ˈd a d o s
partamos	p a ɾ ˈt a m o s
rodas	ˈr o d a s
recabdo	r e ˈk a b d o
comprensivo	k o m p ɾ e n ˈs i b o
afirmemos	a f i ɾ ˈm e m o s
desamparar	d e s a m p a ˈɾ a ɾ
insólitos	i n ˈs o l i t o s
higüero	i ˈɡ w e ɾ o
pendíamos	p e n ˈd i a m o s
honda	ˈo n d a
lihueñe	l i ˈw e ɲ e
modelando	m o d e ˈl a n d o
forjador	f o ɾ x a ˈd o ɾ
deprisa	d e ˈp ɾ i s a
alérgeno	a ˈl e ɾ x e n o
penco	ˈp e n k o
guadaña	ɡ w a ˈd a ɲ a
poderío	p o d e ˈɾ i o
fructífero	f ɾ u ɡ ˈt i f e ɾ o
inquietada	i n k j e ˈt a d a
desbandá	d e s b a n ˈd a
metonimia	m e t o ˈn i m j a
paremos	p a ˈɾ e m o s
aleteadas	a l e t e ˈa d a s
moraríamos	m o ɾ a ˈɾ i a m o s
oleados	o l e ˈa d o s
respiras	r e s ˈp i ɾ a s
hepatotropos	e p a t o ˈt ɾ o p o s
evitar	e b i ˈt a ɾ
colofón	k o l o ˈf o n
autotrófico	a u t o ˈt ɾ o f i k o
escuincle	e s ˈk w i n k l e
nacatamal	n a k a t a ˈm a l
autónomos	a u ˈt o n o m o s
minicomponente	m i n i k o m p o ˈn e n t e
cagado	k a ˈɡ a d o
hubiese	u ˈb j e s e
diablita	d j a ˈb l i t a
mal	ˈm a l
perennifolio	p e ɾ e n n i ˈf o l j o
dríade	ˈd ɾ i a d e
comprará	k o m p ɾ a ˈɾ a
sunroof	ˈs a n r u f
afectaras	a f e ɡ ˈt a ɾ a s
desglose	d e s ˈɡ l o s e
abullonaras	a b u ʝ o ˈn a ɾ a s
lacaya	l a ˈk a ʝ a
sexar	s e ɡ ˈs a ɾ
cardíaco	k a ɾ ˈd i a k o
utrera	u ˈt ɾ e ɾ a
pegón	p e ˈɡ o n
intervalo	i n t e ɾ ˈb a l o
atas	ˈa t a s
tos	ˈt o s
arbusto	a ɾ ˈb u s t o
guitarra	ɡ i ˈt a r a
malpuesto	m a l ˈp w e s t o
retreparse	r e t ɾ e ˈp a ɾ s e
prendidos	p ɾ e n ˈd i d o s
orlará	o ɾ l a ˈɾ a
jaca	ˈx a k a
guajiro	ɡ w a ˈx i ɾ o
Abraham	a ˈb ɾ a m
litronas	l i ˈt ɾ o n a s
robre	ˈr o b ɾ e
tajante	t a ˈx a n t e
lechoso	l e ˈt͡ʃ o s o
ayuno	a ˈʝ u n o
fosforosa	f o s f o ˈɾ o s a
plantares	p l a n ˈt a ɾ e s
espachurrada	e s p a t͡ʃ u ˈr a d a
amplificado	a m p l i f i ˈk a d o
abastos	a ˈb a s t o s
lagartón	l a ɡ a ɾ ˈt o n
reductores	r e d u ɡ ˈt o ɾ e s
desolladora	d e s o ʝ a ˈd o ɾ a
atestar	a t e s ˈt a ɾ
botáramos	b o ˈt a ɾ a m o s
cantémoslos	k a n ˈt e m o s l o s
recua	ˈr e k w a
vosotras	b o ˈs o t ɾ a s
hexafluorofosfato	e ɡ s a f l w o ɾ o f o s ˈf a t o
despercudir	d e s p e ɾ k u ˈd i ɾ
gramatical	ɡ ɾ a m a t i ˈk a l
diptongada	d i b t o n ˈɡ a d a
yoduro	ʝ o ˈd u ɾ o
forramos	f o ˈr a m o s
coescriptas	k o e s ˈk ɾ i b t a s
suma	ˈs u m a
traído	t ɾ a ˈi d o
dominiquesa	d o m i n i ˈk e s a
asolada	a s o ˈl a d a
sobrerrepresentaría	s o b ɾ e r e p ɾ e s e n t a ˈɾ i a
bufónico	b u ˈf o n i k o
temblequeado	t e m b l e k e ˈa d o
deleitadas	d e l e i ˈt a d a s
anidados	a n i ˈd a d o s
admire	a d ˈm i ɾ e
desfogados	d e s f o ˈɡ a d o s
incolora	i n k o ˈl o ɾ a
byte	ˈb a i t
infundir	i n f u n ˈd i ɾ
mansega	m a n ˈs e ɡ a
vapeadas	b a p e ˈa d a s
ensamblaje	e n s a m ˈb l a x e
Escobar	e s k o ˈb a ɾ
acuminadas	a k u m i ˈn a d a s
derecho	d e ˈɾ e t͡ʃ o
aniquilar	a n i k i ˈl a ɾ
reestructurados	r e e s t ɾ u ɡ t u ˈɾ a d o s
rebobinar	r e b o b i ˈn a ɾ
pulsado	p u l ˈs a d o
moraste	m o ˈɾ a s t e
ruido	ˈr w i d o
garantía	ɡ a ɾ a n ˈt i a
atemos	a ˈt e m o s
llamare	ʝ a ˈm a ɾ e
rehén	r e ˈe n
enripiadas	e n r i ˈp j a d a s
sudanés	s u d a ˈn e s
deformante	d e f o ɾ ˈm a n t e
caligrafiados	k a l i ɡ ɾ a ˈf j a d o s
susurrar	s u s u ˈr a ɾ
santaneco	s a n t a ˈn e k o
hemorragia	e m o ˈr a x j a
destacados	d e s t a ˈk a d o s
patchwork	ˈp a t͡ʃ w o ɾ k
saudade	s a u ˈd a d e
ñera	ˈɲ e ɾ a
genitales	x e n i ˈt a l e s
achicopalaos	a t͡ʃ i k o p a ˈl a o s
amarrete	a m a ˈr e t e
mamoneá	m a m o n e ˈa
vigesimosexto	b i ˌx e s i m o ˈs e ɡ s t o
degenerativa	d e x e n e ɾ a ˈt i b a
dictaminadora	d i ɡ t a m i n a ˈd o ɾ a
abastarda	a b a s ˈt a ɾ d a
fontanería	f o n t a n e ˈɾ i a
usurero	u s u ˈɾ e ɾ o
afectaste	a f e ɡ ˈt a s t e
planeada	p l a n e ˈa d a
morfea	m o ɾ ˈf e a
Nebraska	n e ˈb ɾ a s k a
sorpresivamente	s o ɾ p ɾ e ˌs i b a ˈm e n t e
follable	f o ˈʝ a b l e
sorpresivo	s o ɾ p ɾ e ˈs i b o
punalúa	p u n a ˈl u a
irritadas	i r i ˈt a d a s
corcho	ˈk o ɾ t͡ʃ o
semimeridiano	s e m i m e ɾ i ˈd j a n o
soma	ˈs o m a
homenaje	o m e ˈn a x e
replanteados	r e p l a n t e ˈa d o s
logísticas	l o ˈx i s t i k a s
presupuestario	p ɾ e s u p w e s ˈt a ɾ j o
ubiquinona	u b i k i ˈn o n a
skopiote	e s k o ˈp j o t e
godo	ˈɡ o d o
aduláramos	a d u ˈl a ɾ a m o s
nativos	n a ˈt i b o s
confortamos	k o n f o ɾ ˈt a m o s
autosaboteados	a u t o s a b o t e ˈa d o s
vístanlo	ˈb i s t a n l o
perdigón	p e ɾ d i ˈɡ o n
resultadas	r e s u l ˈt a d a s
propensión	p ɾ o p e n ˈs j o n
embebidos	e m b e ˈb i d o s
engallar	e n ɡ a ˈʝ a ɾ
endeudado	e n d e u ˈd a d o
fibrinosos	f i b ɾ i ˈn o s o s
cojinúa	k o x i ˈn u a
tachada	t a ˈt͡ʃ a d a
Irenea	i ɾ e ˈn e a
trastabillear	t ɾ a s t a b i ʝ e ˈa ɾ
flojo	ˈf l o x o
comierais	k o ˈm j e ɾ a i s
lamentaste	l a m e n ˈt a s t e
complicaditos	k o m p l i k a ˈd i t o s
quinurénico	k i n u ˈɾ e n i k o
calumniosa	k a l u m ˈn j o s a
hipersexualidad	i p e ɾ s e ɡ s w a l i ˈd a d
triangula	t ɾ j a n ˈɡ u l a
nigroestriados	n i ɡ ɾ o e s ˈt ɾ j a d o s
escarbador	e s k a ɾ b a ˈd o ɾ
normoevolutivo	n o ɾ m o e b o l u ˈt i b o
trianguladas	t ɾ j a n ɡ u ˈl a d a s
rácano	ˈr a k a n o
cualquier	k w a l ˈk j e ɾ
afirmo	a ˈf i ɾ m o
singular	s i n ɡ u ˈl a ɾ
acopiada	a k o ˈp j a d a
pausadas	p a u ˈs a d a s
clorosis	k l o ˈɾ o s i s
rematado	r e m a ˈt a d o
semiconductor	s e m i k o n d u ɡ ˈt o ɾ
sobrellevadas	s o b ɾ e ʝ e ˈb a d a s
mantequilludas	m a n t e k i ˈʝ u d a s
panafricanos	p a n a f ɾ i ˈk a n o s
desenchufadas	d e s e n t͡ʃ u ˈf a d a s
fincado	f i n ˈk a d o
ignorado	i ɡ n o ˈɾ a d o
licopodio	l i k o ˈp o d j o
traficante	t ɾ a f i ˈk a n t e
Lavapiés	ˌl a b a ˈp j e s
acotolados	a k o t o ˈl a d o s
habladla	a ˈb l a d l a
caricatures	k a ɾ i k a ˈt u ɾ e s
tiroxina	t i ɾ o ɡ ˈs i n a
forestar	f o ɾ e s ˈt a ɾ
ininteligibilidad	i n i n t e l i x i b i l i ˈd a d
reintensificada	r e i n t e n s i f i ˈk a d a
supervalorada	s u p e ɾ b a l o ˈɾ a d a
neologismo	n e o l o ˈx i s m o
bestseller	b e s t ˈs e l e ɾ
churruscar	t͡ʃ u r u s ˈk a ɾ
amohinadas	a m o i ˈn a d a s
digitaríamos	d i x i t a ˈɾ i a m o s
jimia	ˈx i m j a
dimisionar	d i m i s j o ˈn a ɾ
discordada	d i s k o ɾ ˈd a d a
baeneras	b a e ˈn e ɾ a s
endovascular	e n d o b a s k u ˈl a ɾ
hidrólisis	i ˈd ɾ o l i s i s
regodeado	r e ɡ o d e ˈa d o
adoptando	a d o b ˈt a n d o
próximo	ˈp ɾ o ɡ s i m o
aseverado	a s e b e ˈɾ a d o
rehusados	r e u ˈs a d o s
Araujo	a ˈɾ a u x o
estrechas	e s ˈt ɾ e t͡ʃ a s
estratigrafía	e s t ɾ a t i ɡ ɾ a ˈf i a
subdividir	s u b d i b i ˈd i ɾ
abordadas	a b o ɾ ˈd a d a s
caxcana	k a ɡ s ˈk a n a
mohínos	m o ˈi n o s
oligotrófico	o l i ɡ o ˈt ɾ o f i k o
sobrellevado	s o b ɾ e ʝ e ˈb a d o
endocrinológica	e n d o k ɾ i n o ˈl o x i k a
involutivos	i m b o l u ˈt i b o s
raigrás	r a i ˈɡ ɾ a s
despeinado	d e s p e i ˈn a d o
antigua	a n ˈt i ɡ w a
nanorrobot	n a n o r o ˈb o t
aventures	a b e n ˈt u ɾ e s
Salaverria	s a l a ˈb e r j a
acholados	a t͡ʃ o ˈl a d o s
empreñador	e m p ɾ e ɲ a ˈd o ɾ
laso	ˈl a s o
coliderar	k o l i d e ˈɾ a ɾ
divulgado	d i b u l ˈɡ a d o
valorativa	b a l o ɾ a ˈt i b a
paseíllo	p a s e ˈi ʝ o
numerable	n u m e ˈɾ a b l e
pastito	p a s ˈt i t o
anaplásico	a n a ˈp l a s i k o
aspectada	a s p e ɡ ˈt a d a
guitarristas	ɡ i t a ˈr i s t a s
desclasificado	d e s k l a s i f i ˈk a d o
antenal	a n t e ˈn a l
fisgoneados	f i s ɡ o n e ˈa d o s
portera	p o ɾ ˈt e ɾ a
mostraste	m o s ˈt ɾ a s t e
polaridad	p o l a ɾ i ˈd a d
desbancada	d e s b a n ˈk a d a
agroclimática	a ɡ ɾ o k l i ˈm a t i k a
motito	m o ˈt i t o
abañadas	a b a ˈɲ a d a s
transplantada	t ɾ a n s p l a n ˈt a d a
estada	e s ˈt a d a
cantarlas	k a n ˈt a ɾ l a s
cartesianos	k a ɾ t e ˈs j a n o s
baldado	b a l ˈd a d o
epigástrico	e p i ˈɡ a s t ɾ i k o
autenticadas	a u t e n t i ˈk a d a s
mesentérico	m e s e n ˈt e ɾ i k o
escolar	e s k o ˈl a ɾ
bebito	b e ˈb i t o
idolatrados	i d o l a ˈt ɾ a d o s
alejada	a l e ˈx a d a
histoquímicas	i s t o ˈk i m i k a s
rapsoda	r a b ˈs o d a
enseñado	e n s e ˈɲ a d o
jamaicanos	x a m a i ˈk a n o s
mate	ˈm a t e
taponear	t a p o n e ˈa ɾ
miositis	m j o ˈs i t i s
pacará	p a k a ˈɾ a
jugadas	x u ˈɡ a d a s
quíntuplos	ˈk i n t u p l o s
esofagogastroduodenoscopia	e s o f a ɡ o ɡ a s t ɾ o d w o d e n o s ˈk o p j a
abreviadas	a b ɾ e ˈb j a d a s
ruines	ˈr w i n e s
hierosolimitano	ʝ e ɾ o s o l i m i ˈt a n o
bongosero	b o n ɡ o ˈs e ɾ o
reverberar	r e b e ɾ b e ˈɾ a ɾ
égloga	ˈe ɡ l o ɡ a
bloguear	b l o ɡ e ˈa ɾ
borrega	b o ˈr e ɡ a
distensible	d i s t e n ˈs i b l e
retromandibular	r e t ɾ o m a n d i b u ˈl a ɾ
regalada	r e ɡ a ˈl a d a
ontofántico	o n t o ˈf a n t i k o
seudoconsulta	s e u d o k o n ˈs u l t a
desembolsadas	d e s e m b o l ˈs a d a s
pornificar	p o ɾ n i f i ˈk a ɾ
oncológica	o n k o ˈl o x i k a
contraatacados	k o n t ɾ a a t a ˈk a d o s
lloriqueados	ʝ o ɾ i k e ˈa d o s
emulsionada	e m u l s j o ˈn a d a
desintegrar	d e s i n t e ˈɡ ɾ a ɾ
hackearás	x a k e a ˈɾ a s
acuclillado	a k u k l i ˈʝ a d o
abogades	a b o ˈɡ a d e s
amacollado	a m a k o ˈʝ a d o
afanosas	a f a ˈn o s a s
angostados	a n ɡ o s ˈt a d o s
erre	ˈe r e
hidrométricas	i d ɾ o ˈm e t ɾ i k a s
bisemanal	b i s e m a ˈn a l
banderita	b a n d e ˈɾ i t a
rumbeados	r u m b e ˈa d o s
coartados	k o a ɾ ˈt a d o s
extrasistólicos	e ɡ s t ɾ a s i s ˈt o l i k o s
trebolito	t ɾ e b o ˈl i t o
machadiana	m a t͡ʃ a ˈd j a n a
miras	ˈm i ɾ a s
degradada	d e ɡ ɾ a ˈd a d a
carpetana	k a ɾ p e ˈt a n a
desprotegida	d e s p ɾ o t e ˈx i d a
subveguería	s u b b e ɡ e ˈɾ i a
hasta	ˈa s t a
jamelgo	x a ˈm e l ɡ o
apenaréis	a p e n a ˈɾ e i s
contactes	k o n ˈt a ɡ t e s
gayado	ɡ a ˈʝ a d o
matula	m a ˈt u l a
chinicuil	t͡ʃ i n i ˈk w i l
liberta	l i ˈb e ɾ t a
valentona	b a l e n ˈt o n a
propano	p ɾ o ˈp a n o
acordándose	a k o ɾ ˈd a n d o s e
aduana	a ˈd w a n a
distinto	d i s ˈt i n t o
elequeme	e l e ˈk e m e
reputados	r e p u ˈt a d o s
eludes	e ˈl u d e s
hablándoles	a ˈb l a n d o l e s
sudista	s u ˈd i s t a
warfarina	w a ɾ f a ˈɾ i n a
Donaire	d o ˈn a i ɾ e
despellejados	d e s p e ʝ e ˈx a d o s
supracondíleo	s u p ɾ a k o n ˈd i l e o
sicológicas	s i k o ˈl o x i k a s
benigna	b e ˈn i ɡ n a
surfeados	s u ɾ f e ˈa d o s
abstendríamos	a b s t e n ˈd ɾ i a m o s
balleneras	b a ʝ e ˈn e ɾ a s
Némesis	ˈn e m e s i s
nesga	ˈn e s ɡ a
pentavalente	p e n t a b a ˈl e n t e
vetaros	b e ˈt a ɾ o s
Merino	m e ˈɾ i n o
encontraras	e n k o n ˈt ɾ a ɾ a s
meloso	m e ˈl o s o
protesto	p ɾ o ˈt e s t o
antepuesto	a n t e ˈp w e s t o
subida	s u ˈb i d a
gorrón	ɡ o ˈr o n
oídos	o ˈi d o s
fijar	f i ˈx a ɾ
filmar	f i l ˈm a ɾ
burdeos	b u ɾ ˈd e o s
jarana	x a ˈɾ a n a
emolientero	e m o l j e n ˈt e ɾ o
amentoflavona	a m e n t o f l a ˈb o n a
Argentina	a ɾ x e n ˈt i n a
petrológico	p e t ɾ o ˈl o x i k o
vienés	b j e ˈn e s
confeso	k o n ˈf e s o
lentillo	l e n ˈt i ʝ o
anatomía	a n a t o ˈm i a
extraditar	e ɡ s t ɾ a d i ˈt a ɾ
pedroso	p e ˈd ɾ o s o
desembrujada	d e s e m b ɾ u ˈx a d a
indisimulada	i n d i s i m u ˈl a d a
cartografiados	k a ɾ t o ɡ ɾ a ˈf j a d o s
pelasga	p e ˈl a s ɡ a
septiembre	s e b ˈt j e m b ɾ e
mariposilla	m a ɾ i p o ˈs i ʝ a
baraja	b a ˈɾ a x a
paico	ˈp a i k o
amurallada	a m u ɾ a ˈʝ a d a
peloteado	p e l o t e ˈa d o
disuadida	d i s w a ˈd i d a
carroñero	k a r o ˈɲ e ɾ o
conuco	k o ˈn u k o
tiritada	t i ɾ i ˈt a d a
lacra	ˈl a k ɾ a
ronda	ˈr o n d a
bilis	ˈb i l i s
lisosómico	l i s o ˈs o m i k o
Fani	ˈf a n i
acompañante	a k o m p a ˈɲ a n t e
parasailing	p a ɾ a ˈs e i l i n
faremos	f a ˈɾ e m o s
improvisar	i m p ɾ o b i ˈs a ɾ
abadernásemos	a b a d e ɾ ˈn a s e m o s
